"Stride read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   3738358  4897948  7940539  9006179  9318832 
"128"   3380677  5847904  9129573  8036304  11720614  9977956 
"256"   3454704  3935921  8534922  6761355  13454450  11695808  10651598 
"512"   2638816  4447925  5886650  8701110  9638369  6395018  12797441  4973263 
"1024"   3544270  5417427  7269678  8246774  16219316  11249091  15027577  7208671  6863100 
"2048"   3108009  5056455  5800851  6984790  8190205  17828628  16653431  14017386  9400176  6690992 
"4096"   2678994  4696769  6748303  6919538  7473388  8066402  17286949  11664722  9414629  7515892  4977067 
"8192"   2749921  4088106  5195153  6611703  6440672  8624852  9254386  17731260  11299550  8650911  6496691  4380493 
"16384"   2638813  3824376  4297974  5188409  6136321  5977266  6382531  5417891  10901268  8769931  6714948  4270198  3687496 
"32768"   0  0  0  0  5386846  5636947  5580414  5537917  5144095  10123069  8419541  6148897  3793009 
"65536"   0  0  0  0  5484635  5705251  5462184  5485511  5427349  5405469  8509149  6666162  3938654 
"131072"   0  0  0  0  5448423  5778399  5700270  6089870  5148933  5556242  4993022  4816892  3878435 
"262144"   0  0  0  0  5753960  6553926  6520191  6394673  5940261  5936220  5907198  4997216  3995364 
"524288"   0  0  0  0  6300857  6481100  6844232  6340096  6070410  5804901  5999460  5613780  4610306 
"1048576"   0  0  0  0  6340021  6450992  6576038  6390291  6133778  6246800  6109723  5917335  4765346 
"2097152"   0  0  0  0  6194934  7187714  7315101  6794927  6864922  6287370  6407784  5838559  4859277 
"4194304"   0  0  0  0  6784758  7504488  7687183  7228493  6660215  6756745  6835187  6404669  4692350 
"8388608"   0  0  0  0  1169483  1677595  1947195  2342681  2596669  2876541  3118183  2966262  2715760 
"16777216"   0  0  0  0  630146  361183  503579  698857  815316  1368898  1354684  1204737  1371932 
